ZONE T="XXX TC1 <greek>a<\greek> = 10<math>0<\math>"
1.300000000000000000e+01 -999 9.285442422578300548e-01 3.246342587140009783e-01 -1.175641265143240050e-01 5.416503500065167906e-04 3.345311671674652647e-03 2.304805510287420874e-03 2.407768962309756854e-03 4.134225066598318059e-04 1.405046720512788568e-02 -999 -999 -999 -999 -999 -999
1.400000000000000000e+01 -999 9.646081174940720482e-01 3.051913129377710199e-01 -1.171353886360040064e-01 4.236742862204614176e-04 2.666623315826214483e-03 1.893596629519986915e-03 2.179491130513106813e-03 3.303144158113471688e-04 1.717044255831474617e-02 -999 -999 -999 -999 -999 -999
1.500000000000000000e+01 -999 9.937166416805910396e-01 2.889676898301140051e-01 -1.161135044823310009e-01 3.231403063828103164e-04 2.275219024828634574e-03 1.581707837534409135e-03 2.038794789883688861e-03 2.600070114689577612e-04 2.108466276513109791e-02 -999 -999 -999 -999 -999 -999
1.600000000000000000e+01 -999 1.016828942062310004e+00 2.752697006736439800e-01 -1.147905360172740002e-01 2.432256097071875593e-04 2.082068579916935940e-03 1.339733620791806485e-03 1.914382192308315168e-03 2.008361583499545134e-04 2.037348060367823871e-02 -999 -999 -999 -999 -999 -999
1.700000000000000000e+01 -999 1.034997365805969904e+00 2.637141329579330007e-01 -1.134174828295149984e-01 1.837620691778817593e-04 1.933914665158133119e-03 1.154728273543828478e-03 1.748265252130827866e-03 1.520436088206280614e-04 1.641279040182557283e-02 -999 -999 -999 -999 -999 -999
1.800000000000000000e+01 -999 1.049224245684649892e+00 2.539829803549379927e-01 -1.121547851570900006e-01 1.417125707871962092e-04 1.741986844426504687e-03 1.007102802723047709e-03 1.549364878136374937e-03 1.154331005842585507e-04 1.325009646317986886e-02 -999 -999 -999 -999 -999 -999
1.900000000000000000e+01 -999 1.060369911058490100e+00 2.458143355217780046e-01 -1.111038726023020062e-01 1.138939542190036872e-04 1.521388831687195279e-03 8.782836109356103628e-04 1.353815865439234782e-03 9.130592421619900868e-05 1.100345259462792886e-02 -999 -999 -999 -999 -999 -999
2.000000000000000000e+01 -999 1.069099590870790095e+00 2.389816236730480103e-01 -1.103022047200180045e-01 9.537000827856426598e-05 1.306920490054856981e-03 7.638718335158876634e-04 1.179745402058134020e-03 7.514684765661054080e-05 8.489452733896053066e-03 -999 -999 -999 -999 -999 -999
2.100000000000000000e+01 -999 1.075898184938719915e+00 2.332591504733489973e-01 -1.097242673610989983e-01 8.227541463551131724e-05 1.119993425448188732e-03 6.627456623705271993e-04 1.031863449411160464e-03 6.394823915735413605e-05 6.498593087712358635e-03 -999 -999 -999 -999 -999 -999
2.200000000000000000e+01 -999 1.081084096768460068e+00 2.284332021003669944e-01 -1.093093929215959992e-01 7.211292646365736819e-05 9.645577672957927678e-04 5.743190850023190954e-04 9.048154662650064253e-04 5.548859868683815670e-05 4.903467871755003149e-03 -999 -999 -999 -999 -999 -999
2.300000000000000000e+01 -999 1.084892348986369992e+00 2.243171726294309887e-01 -1.089941033777730023e-01 6.369315097104420709e-05 8.389382354263092085e-04 4.983445494364396617e-04 7.961940955870687106e-04 4.872067634992187737e-05 3.840557787230674397e-03 -999 -999 -999 -999 -999 -999
2.400000000000000000e+01 -999 1.087504635554620069e+00 2.207793519568179985e-01 -1.087279011314619959e-01 5.654241637988104927e-05 7.386695010545337586e-04 4.337264964566054813e-04 7.046705484081706690e-04 4.321750460620477866e-05 3.863530835354768433e-03 -999 -999 -999 -999 -999 -999
2.500000000000000000e+01 -999 1.089090944645630055e+00 2.177054339263690130e-01 -1.084707688567519979e-01 5.031714364506018126e-05 6.625620352263446311e-04 3.808766801248790403e-04 6.269145071141974312e-04 3.858939560927304854e-05 4.041461099596293551e-03 -999 -999 -999 -999 -999 -999
2.600000000000000000e+01 -999 1.089814421415070012e+00 2.150052459198660004e-01 -1.081984054246550031e-01 4.469651467507079133e-05 6.055411638127259927e-04 3.379806612058811575e-04 5.608801302873802058e-04 3.449155136428492282e-05 3.961737467265447586e-03 -999 -999 -999 -999 -999 -999
2.700000000000000000e+01 -999 1.089830886214040007e+00 2.126159797774830051e-01 -1.079017329682730036e-01 3.969902643557044196e-05 5.626547876538721352e-04 3.029576668656152661e-04 5.049574038526674505e-04 3.093993248406951653e-05 3.744821056681542446e-03 -999 -999 -999 -999 -999 -999
