 30	5730017	2.10547714603759	0.471487799190313	0.00752455377786598  -1 -999 -999   -999 -999 -999 -999

 # Add one zone for each other grid in the family for which you are reporting FM data (delete the zones if there are none):
ZONE T="019 TC1, Fixed HeldenMesh A"
 10	2661338	1.23862412453239	0.155129090982501	-0.109469102017806 -1 -999 -999   -999 -999 -999 -999
 15	2661338	1.54265597902819	0.214021992029738	-0.0793237927307456 -1 -999 -999   -999 -999 -999 -999
 20	2661338	1.85926330248685	0.292103133536493	-0.0710682449909669 -1 -999 -999   -999 -999 -999 -999
 25	2661338	2.12366869111125	0.37672246984225	-0.0584990784342121 -1 -999 -999   -999 -999 -999 -999
 26	2661338	1.96636297102141	0.409695994549712	-0.0125973887940122 -1 -999 -999   -999 -999 -999 -999
 27	2661338	2.00363175374403	0.425931012960878	  -0.00764540330586013  -1 -999 -999   -999 -999 -999 -999
 28	2661338	2.03773436168087	 0.441880726750702	0.00217255739596793  -1 -999 -999   -999 -999 -999 -999
 29	2661338	2.06911876139155	0.457519242893342	0.00366906780232053  -1 -999 -999   -999 -999 -999 -999
 30	2661338	2.0978520378212	0.473173193902337	0.00866452325875059  -1 -999 -999   -999 -999 -999 -999
